Date,EURUSD=X,GBPUSD=X,JPY=X
2017-04-06,1.0672472715377808,1.248907208442688,110.38099670410156
2017-04-07,1.0644639730453491,1.246867299079895,110.89700317382812
2017-04-10,1.0582010746002197,1.2375165224075317,111.2249984741211
2017-04-11,1.0597598552703857,1.2425447702407837,110.71700286865234
2017-04-12,1.0611318349838257,1.2492347955703735,109.58699798583984
2017-04-13,1.0670650005340576,1.2549885511398315,108.9020004272461
2017-04-14,1.0616387128829956,1.250781774520874,109.10099792480469
2017-04-17,1.0610530376434326,1.253509759902954,108.322998046875
2017-04-18,1.0644525289535522,1.2557765245437622,109.11199951171875
2017-04-19,1.0728693008422852,1.2844555377960205,108.53500366210938
2017-04-20,1.0715012550354004,1.2782330513000488,108.83399963378906
2017-04-21,1.0714898109436035,1.2801966667175293,109.375
2017-04-24,1.087393879890442,1.2826268672943115,109.97799682617188
2017-04-25,1.0864840745925903,1.2776614427566528,109.64099884033203
2017-04-26,1.0928245782852173,1.283235788345337,111.0459976196289
2017-04-27,1.090893268585205,1.2848351001739502,111.19100189208984
2017-04-28,1.0864251852035522,1.2893576622009277,111.22599792480469
2017-05-01,1.0907504558563232,1.2931592464447021,111.302001953125
2017-05-02,1.090893268585205,1.2897402048110962,111.81199645996094
2017-05-03,1.0935654640197754,1.2941633462905884,111.96900177001953
2017-05-04,1.0888975858688354,1.287166953086853,112.78299713134766
2017-05-05,1.098152995109558,1.2924906015396118,112.53700256347656
2017-05-08,1.0965152978897095,1.296562910079956,112.68399810791016
2017-05-09,1.0927767753601074,1.2943308353424072,113.2300033569336
2017-05-10,1.0886842012405396,1.2948503494262695,113.697998046875
2017-05-11,1.087074637413025,1.2930588722229004,114.3280029296875
2017-05-12,1.0864958763122559,1.2891582250595093,113.80899810791016
2017-05-15,1.0927289724349976,1.2886598110198975,113.27100372314453
2017-05-16,1.0981770753860474,1.2903059720993042,113.64199829101562
2017-05-17,1.1093976497650146,1.2916892766952515,112.64600372314453
2017-05-18,1.115635633468628,1.2970168590545654,111.1259994506836
